Entry,OR_num,Labcode,Labcode_cmt,Site name,Site name_cmt,Probable correct site name,Site name in English,Corrected_name,location accuracy score (1=best),location_cmt,Lat,Long,location_recorder,per,Abb_Name,Prov,City,Sample name,Context,Context2,Context_cmt,Material,Materail_cmt,13C(0/00),13C(0/00)_range,uncal_bp,uncal_range,collected_season,SUBPHASE,SUBPHASE_cmt,seed_association,seed_cmt,Reference,Remark,dist_to_coast
1082,OR1044,SNU11-977,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,strat,B구간Ⅵ-2층,,charcoal,,-24.21,,5480,50,Apr_2017 (So),,,,,한국문물연구원 2012:454-479.,,56.4048246015999
1083,OR1045,SNU11-978,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,strat,B구간Ⅵ-3층,,charcoal,,-27.74,,5320,50,Apr_2017 (So),,,,,한국문물연구원 2012:454-479.,,56.4048246015999
1084,OR1046,SNU11-979,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,strat,B구간Ⅷ-1층,,charcoal,,-29.46,,5510,60,Apr_2017 (So),,,,,한국문물연구원 2012:454-479.,,56.4048246015999
1085,OR1047,SNU11-980,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,strat,B구간Ⅷ-2층,,charcoal,,-27.97,,5280,50,Apr_2017 (So),,,,,한국문물연구원 2012:454-479.,,56.4048246015999
1086,OR1048,SNU11-981,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,strat,B구간Ⅷ-2층,,charcoal,,-24.29,,5500,60,Apr_2017 (So),,,,,한국문물연구원 2012:454-479.,,56.4048246015999
1087,OR1049,SNU11-982,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,strat,B구간Ⅷ-2층,,charcoal,,-23.21,,5470,50,Apr_2017 (So),,,,,한국문물연구원 2012:454-479.,,56.4048246015999
1088,OR1050,Beta-119436,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,경남,울산,,strat,C3 pit Ⅱ-2층,,wood,,-27.6,,4390,60,Apr_2017 (So),,,,,동국대매장문화재연구소 2007 : 139,,57.4288603333
1089,OR1051,Beta-119433,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,,,,strat,B5 Pit Ⅲ-1층,,wood,,-28.1,,6040,80,Apr_2017 (So),,,,,동국대매장문화재연구소 2007 : 139,,57.4288603333
1090,OR1052,Beta-119434,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,,,,strat,B5 Pit Ⅲ-2층,,wood,,-29.3,,6020,70,Apr_2017 (So),,,,,동국대매장문화재연구소 2007 : 139,,57.4288603333
1091,OR1053,Beta-119435,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,,,,strat,B5 Pit Ⅲ-3a층,,wood,,-28.3,,6240,50,Apr_2017 (So),,,,,동국대매장문화재연구소 2007 : 139,,57.4288603333
1098,OR1058,SNU05-348,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,경남,창녕,,pit,Charred deposit (Layer 14 Pit II),,charcoal,,-24.13,,2810,60,Jul 2020 (Kim),LC,,,,국립김해박물관 2008,1차보고서,21065.9075643
1099,OR1059,PLD-19843,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,strat,1패층,,bone,wild boar,-21.52,,5070,25,Jul 2020 (Kim),,,,,"국립김해박물관 2012:294, 331~334",,21065.9075643
1100,OR1060,PLD-19844,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,strat,1패층,,bone,deer,-22.84,,4940,20,Jul 2020 (Kim),,,,,"국립김해박물관 2012:294, 331~334",,21065.9075643
1101,OR1061,PLD-19845,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,strat,1패층,,bone,dog,-15.01,,5640,25,Jul 2020 (Kim),,,,,"국립김해박물관 2012:294, 331~334",,21065.9075643
1102,OR1062,PLD-19846,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,strat,1패층,,bone,deer,-23.03,,4935,25,Jul 2020 (Kim),,,,,"국립김해박물관 2012:294, 331~334",,21065.9075643
1103,OR1063,SNU00-088,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,경남,부산,,strat,"Ⅳ3층(1969, 1차조사)",,bone,,-25,,4300,40,Jul 2020 (Kim),,,,,"동삼동패총 III 제 3차 발굴 보고서, 국립중앙박물관 2004",,74.4650291694999
1104,OR1064,SNU00-094,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,"HXⅢ3층(1971, 3차조사)",,bone,,-23,,4600,100,Jul 2020 (Kim),,,,,"동삼동패총 III 제 3차 발굴 보고서, 국립중앙박물관 2004",,74.4650291694999
1105,OR1065,TO-8783,,동삼동 정화지역,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,house,정화구역(부산박)5층,1호주거지,charcoal (annual),Foxtail Millet,,,4590,100,Apr_2017 (So),MC,수가리1식토기관련유적,,,"부산박물관 2007:436-480, Crawford and Lee 2003",,74.4650291694999
1116,OR1068,GAK-6666,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,5층,,shell,,,,5820,140,Apr_2017 (So),,,FM I,"Obata (2013) reports FM impression on Early Neolithic pottery (영선동식) from Layer V. Layer V hows mostly Middle Neolithic pottery (수가리식),  but alsoly  EarNeolithic pottery  (영선동식)o. were detected too, So it is not clear whether these dates from Layer V actu",坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1117,OR1069,GAK-6667,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,5층,,shell,,,,5500,100,Apr_2017 (So),,,FM I,"Obata (2013) reports FM impression on Early Neolithic pottery (영선동식) from Layer V. Layer V hows mostly Middle Neolithic pottery (수가리식),  but alsoly  EarNeolithic pottery  (영선동식)o. were detected too, So it is not clear whether these dates from Layer V actu",坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1118,OR1070,GAK-6669,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,5층,,shell,,,,5190,130,Apr_2017 (So),,,FM I,"Obata (2013) reports FM impression on Early Neolithic pottery (영선동식) from Layer V. Layer V hows mostly Middle Neolithic pottery (수가리식),  but alsoly  EarNeolithic pottery  (영선동식)o. were detected too, So it is not clear whether these dates from Layer V actu",坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1119,OR1071,GAK-6668,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,5층,,shell,,,,5160,120,Apr_2017 (So),,,FM I,"Obata (2013) reports FM impression on Early Neolithic pottery (영선동식) from Layer V. Layer V hows mostly Middle Neolithic pottery (수가리식),  but alsoly  EarNeolithic pottery  (영선동식)o. were detected too, So it is not clear whether these dates from Layer V actu",坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1120,OR1072,GAK-6665,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,4층,,shell,,,,4490,110,Apr_2017 (So),,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1121,OR1073,GAK-6664,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,4490,110,Apr_2017 (So),,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1122,OR1074,GAK-6662,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,4510,120,Apr_2017 (So),,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1123,OR1075,GAK-6663,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,4140,120,Apr_2017 (So),,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1124,OR1076,GAK-6661,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,3800,110,Apr_2017 (So),FC,말기율리식(이중구연)토기,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1125,OR1077,GAK-6660,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,2층,,shell,,,,3470,100,Apr_2017 (So),FC,말기율리식(이중구연)토기,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1126,OR1078,N-1132,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,,-,,charcoal,,,,5180,130,Apr_2017 (So),,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1128,OR1079,AERIK-,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,,-,,charcoal,,,,4950,100,Apr_2017 (So),,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),,74.4650291694999
1129,OR1080,N-3451,,수가리,,,Sugari,,1,,35.17239,128.867395,HK,,,경남,김해,,strat,E2 Piit I,,shell,,,,3040,80,Jul 2020 (Kim),FC,말기율리식(이중구연)토기,,,부산대박물관 1981:130,,6188.27561848
1130,OR1081,N-3453,,수가리,,,Sugari,,1,,35.17239,128.867395,HK,,,경남,김해,,strat,A1 Pit 1,,shell,,,,3290,70,Jul 2020 (Kim),FC,말기율리식(이중구연)토기,,,부산대박물관 1981:130,,6188.27561848
1132,OR1083,NUTA-2315,,통영연대도패총,,,Yeondaedo,,1,,34.73956,128.399996,HK,,,,,,strat,T1pit III층,,shell,,,,6010,160,Apr_2017 (So),,,,,국립진주박물관 1993:459-460,,36.0628035189999
1133,OR1084,NUTA-2314,,통영연대도패총,,,Yeondaedo,,1,,34.73956,128.399996,HK,,,,,,strat,Spit III층,,shell,,,,6090,160,Apr_2017 (So),,,,,국립진주박물관 1993:459-460,,36.0628035189999
1134,OR1085,KCP126,,범방 패총,,,Beombang,,1,,35.15629,128.881033,HK,,,경남,부산,,strat,범방H V층,,charcoal,,,,3900,70,Apr_2017 (So),LC,수가리2식 토기단계,,,부산광역시립박물관 1996:144,,4077.05654576
1135,OR1086,KCP127,,범방 패총,,,Beombang,,1,,35.15629,128.881033,HK,,,,,,strat,범방 11층,,shell,,,,4590,70,Apr_2017 (So),,,,,부산광역시립박물관 1996:144,,4077.05654576
1136,OR1087,KCP ?,,상노대도,,,Sangnodaedo,,1,,34.66963,128.246504,HK,,,경남,부산,,strat,1·2패층,,shell,,,,3370,40,Apr_2017 (So),,,,,손보기 1982:35,,36.163966762
1137,OR1088,NUTA-678,,통영 산등패총,,,Sandeung,,1,,34.67603,128.233127,HK,,,,,,strat,II지구 VI층,,shell,,,,4660,110,Apr_2017 (So),,,,,부산수산대박물관 1989:16,,71.0320149294
1138,OR1089,NUTA-679,,통영 산등패총,,,Sandeung,,1,,34.67603,128.233127,HK,,,,,,strat,II지구 VI층,,shell,,,,4360,110,Apr_2017 (So),,,,,부산수산대박물관 1989:16,,71.0320149294
1139,OR1090,TH-1000,,김해농소리패총,,,Nongsori,,1,,35.222,128.837472,HK,,,,,,strat,패총,,shell,,,,3440,120,Apr_2017 (So),FC,,,,"강형태 1993 : 45, 말기율리식(이중구연)토기",,12130.4698448
1140,OR1091,N-2135,,율리패총,,,Yulri,,1,,35.24632,129.01634,HK,,,경남,부산,,strat,패총,,shell,,,,3480,80,Apr_2017 (So),,,,,부산대박물관 1980:56,,10699.5915937
1141,OR1092,,,하동 목도패총,,,Mokdo,,1,,35.04415,127.77111,HK,,,,,,strat,III층,,shell,,,,4210,120,Apr_2017 (So),EC?,,,,국립진주박물관 1999:177,,6804.13995925
1142,OR1093,,,하동 목도패총,,,Mokdo,,1,,35.04415,127.77111,HK,,,,,,strat,IV층,,shell,,,,4910,130,Apr_2017 (So),EC,,,,국립진주박물관 1999:177,,6804.13995925
1143,OR1094,KR10-060,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,경북,울진,,strat,문화층2,,charcoal,,-20.62,,6140,60,Apr_2017 (So),,,,,삼한문화재연구원 2012:181-187,,140.228777076
1144,OR1095,KR10-061,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,,,,strat,문화층2,,charcoal,,-23.24,,6150,50,Apr_2017 (So),,,,,삼한문화재연구원 2012:181-187,,140.228777076
1145,OR1096,KR10-062,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,,,,strat,문화층3,,charcoal,,-23.24,,6180,50,Apr_2017 (So),,,,,삼한문화재연구원 2012:181-187,,140.228777076
1146,OR1097,KR10-063,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,,,,strat,문화층3,,charcoal,,-24.11,,6380,50,Apr_2017 (So),,,,,삼한문화재연구원 2012:181-187,,140.228777076
1147,OR1098,KR10-303,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,,,,strat,문화층4,,organic material attached on pottery,,-26.41,,6530,60,Apr_2017 (So),,,,,삼한문화재연구원 2012:181-187,,140.228777076
1148,OR1099,SNU08-A002,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 753,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,7.68,,4930,50,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1149,OR1100,SNU08-A003,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 753,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,2.51,,5150,50,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1150,OR1101,SNU08-R100,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 754,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,charcoal,,-25.21,,5130,60,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1151,OR1102,SNU08-A004,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 755,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,-10.55,,5980,60,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1152,OR1103,SNU08-A005,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 756,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,-20.09,,6490,110,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1153,OR1104,SNU08-R059,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 757,35.19586,128.900438,HL,,,,,,strat,E피트 3층 토기,,organic material attached on pottery,,-20.55,,5690,50,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1154,OR1105,SNU08-327,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 758,35.19586,128.900438,HL,,,,,,strat,F pit Ⅻ층 3-1,,charcoal,,-25.45,,4900,50,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1155,OR1106,SNU08-328,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 759,35.19586,128.900438,HL,,,,,,strat,F pit Ⅻ층 3-2,,charcoal,,-22.02,,4600,50,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1156,OR1107,SNU08-326,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 760,35.19586,128.900438,HL,,,,,,strat,F pit Ⅻ층-2,,charcoal,,-25.4,,4780,50,Apr_2017 (So),,,,,경남발전연구원 역사문화센타 2009,,8286.80461409
1157,OR1108,SNU12-676,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,경남,부산,,strat,PG-07(-35cm),,shell,,0.53,,5020,50,Apr_2017 (So),,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",,91.5028851059999
1158,OR1109,SNU12-677,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,,,,strat,PG-07(-90cm),,shell,,,,4620,60,Apr_2017 (So),,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",,91.5028851059999
1159,OR1110,SNU12-678,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,,,,strat,PG-07(-80cm),,shell,,,,4810,80,Apr_2017 (So),,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",,91.5028851059999
1160,OR1111,SNU12-679,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,,,,strat,PG-07(-140cm),,shell,,-2.39,,5480,50,Apr_2017 (So),,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",,91.5028851059999
1161,OR1112,,,암사동,,,Amsadong,,1,,37.56042,127.130145,HK,,,서울,,,house,House excavated in 1988,,charcoal,,,,4360,50,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,35638.5428411
1162,OR1113,BETA-252973,,능곡,,,Neunggok,,1,,37.37582,126.811394,HK,,,,,,house,Neolithic House 20 (indor pit A3),,charcoal (annual),foxtail millet,-8.4,,4740,40,Apr_2017(GA Lee 2011),MC,,FM G BM G Azuki G,,GA Lee 2011,,2904.73117691
1163,OR1114,Beta-48384,,일산 성저리,,,Seongjeori (zone 1),,2,고양시 송산동200-5일대추정,37.68745,126.761005,HL,,,경기,고양,,,,,peat,,,,4070,80,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,13635.0711175
1164,OR1115,Beta-45536,,일산 가와지,,,Gawaji (zone 2),,2,고양시 송포동4-1일대추정,37.68687,126.761274,HL,,,경기,고양,,,,,charcoal,,,,4330,80,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,13700.6619446999
1165,OR1116,Beta-46237,,일산 주엽리,,,Juyeopni,,3,고양시 주엽동134일대추정,37.6707,126.75511,HL,,,경기,고양,,,,,peat,,,,4410,70,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,14877.700865
1166,OR1117,Beta-52101,,일산 주엽리,,,Juyeopni,,3,고양시 주엽동134일대추정,37.6707,126.75511,HL,,,경기,고양,,,,,peat,,,,4310,70,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,14877.700865
1167,OR1118,Beta-46236,,일산 주엽리,,,Juyeopni,,3,고양시 주엽동134일대추정,37.6707,126.75511,HL,,,경기,고양,,,,,peat,,,,4220,80,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,14877.700865
1168,OR1119,,,일산 주엽리,,,Juyeopni,,3,고양시 주엽동134일대추정,37.6707,126.75511,HL,,,경기,고양,,,,,charcoal,,,,4010,25,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,14877.700865
1169,OR1120,KSU,,일산 가현리,,,Ilsan Gahyunri,,1,가현리 토탄추정지1 (김포시 통진읍 가현리 304답 외) 위치사용 - 서울대학교에서 토탄층 확인함,37.679074,126.594031,HL,,,경기,김포,,,,,peat,,,,3890,30,Apr_2017(GA Lee 2011),MC,,,,"Kang, Choo, and Na (1993)",,4762.63765143999
1170,OR1121,KCCAMS-60748,same as UCI60748?,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,토취장 13C,"formerly Grid 20, pit 3C",charcoal (annual),azuki bean,,,4350,25,Apr_2017(GA Lee 2011),LC,,"FM G, BM G, Zuki G, Soy M, Wheat G",,G.-A. Lee et al. (2011); 경남발전연구원 2011,,6790.08333656
1171,OR1122,KCCAMS-60749,same as UCI60749?,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,"Locality 3-1, Pit 28","formely Grid 21, pit 51",charcoal (annual),azuki bean,,,4175,25,Apr_2017(GA Lee 2011),LC,,"FM G, BM G, Zuki G, Soy M, Wheat G",,G.-A. Lee et al. (2011); 경남발전연구원 2011,,6790.08333656
1174,OR1125,TO-8608,,상촌리,,,Sangchonri-Daepyeong,,1,,35.21863,127.969302,HK,,,경남,진주,,outdoor hearth,outdoor hearth 1,need to check against report,charcoal (annual),foxtail millet,,,4060,140,Apr_2017(GA Lee 2011),LC,,FM G(BM? G?,,GA Lee 2003,,13046.2883839
1175,OR1126,TO-8607,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,outdoor hearth,outdoor hearth 6,,charcoal (annual),foxtail millet,,,4030,100,Apr_2017(GA Lee 2011),LC,,FM G BM G,,GA Lee 2003,,14804.610301
1176,OR1127,KCP ?,,상노대도,,,Sangnodaedo,,1,,34.66963,128.246504,HK,,,,,,strat,"ㄷ1, 2층",,charcoal,,,,3430,60,Apr_2017(GA Lee 2011),FC,말기율리식(이중구연)토기,,,"Kang, Choo, and Na (1993), 손보기 1982, 단국대학교 중앙박물관 1993",,36.163966762
1177,OR1128,TO-8605,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),rice,,,3610,280,Apr_2017(GA Lee 2011),EM,,,,GA Lee 2003,,14804.610301
1178,OR1129,SNU99-125,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),rice,,,2850,60,Apr_2017(GA Lee 2011),EM,,,,GA Lee 2003,,14804.610301
1179,OR1130,SNU99-126,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),foxtail millet,,,2830,60,Apr_2017(GA Lee 2011),EM,,,,GA Lee 2003,,14804.610301
1180,OR1131,TO-8637,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),foxtail millet,,,2800,100,Apr_2017(GA Lee 2011),EM,,,,GA Lee 2003,,14804.610301
1181,OR1132,TO-8611,,대평리 옥방,,,Okbang-Daepyeong,,1,,35.22079,127.95937,HK,,,경남,진주,,pit,Pit in house 658,,charcoal (annual),soy bean,,,2790,60,Apr_2017(GA Lee 2011),MM,,,,GA Lee 2003,,13645.488386
1182,OR1133,TO-8965,,울산 다운동,,,Daundong,,1,"다운동 마구역 위치사용, 시료가 이 유적에서 출토됬는지는 추후확인필요",35.56853,129.265763,HK,,,,,,house,"Floor fill, house 7",,charcoal (annual),azuki bean,,,2510,70,Apr_2017(GA Lee 2011),MM,,,,GA Lee 2003,,8023.43125356
1183,OR1134,KCCAMS-60750,,울산 다운동,,,Daundong,,1,"다운동 마구역 위치사용, 시료가 이 유적에서 출토됬는지는 추후확인필요",35.56853,129.265763,HK,,,,,,house,"Floor fill, house 7",,charcoal (annual),soy bean,,,2485,25,Apr_2017(GA Lee 2011),MM,,,,GA Lee 2003,,8023.43125356
