Entry,Labcode,Labcode_cmt,Labcode_cmt2,Site name,Site name_cmt,Probable correct site name,Site name in English,Corrected_name,location accuracy score (1=best),location_cmt,Lat,Long,location_recorder,per,Abb_Name,Prov,City,Sample name,Context,Context2,Context_cmt,Material,Materail_cmt,13C(0/00),13C(0/00)_range,uncal_bp,uncal_range,collected_season,SUBPHASE,SUBPHASE_cmt,seed_association,seed_cmt,coast_manual,Reference,Remark
1119,GAK-6668,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,5층,,shell,,,,5160,120,Apr_2017 (So),,,FM I,"Obata (2013) reports FM impression on Early Neolithic pottery (영선동식) from Layer V. Layer V hows mostly Middle Neolithic pottery (수가리식),  but alsoly  EarNeolithic pottery  (영선동식)o. were detected too, So it is not clear whether these dates from Layer V actu",,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1120,GAK-6665,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,4층,,shell,,,,4490,110,Apr_2017 (So),,,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1121,GAK-6664,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,4490,110,Apr_2017 (So),,,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1122,GAK-6662,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,4510,120,Apr_2017 (So),,,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1123,GAK-6663,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,4140,120,Apr_2017 (So),,,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1124,GAK-6661,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,3층,,shell,,,,3800,110,Apr_2017 (So),FC,말기율리식(이중구연)토기,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1125,GAK-6660,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,strat,2층,,shell,,,,3470,100,Apr_2017 (So),FC,말기율리식(이중구연)토기,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1126,N-1132,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,,-,,charcoal,,,,5180,130,Apr_2017 (So),,,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1128,AERIK-,,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,,-,,charcoal,,,,4950,100,Apr_2017 (So),,,,,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1129,N-3451,,,수가리,,,Sugari,,1,,35.17239,128.867395,HK,,,경남,김해,,strat,E2 Piit I,,shell,,,,3040,80,Jul 2020 (Kim),FC,말기율리식(이중구연)토기,,,T,부산대박물관 1981:130,
1130,N-3453,,,수가리,,,Sugari,,1,,35.17239,128.867395,HK,,,경남,김해,,strat,A1 Pit 1,,shell,,,,3290,70,Jul 2020 (Kim),FC,말기율리식(이중구연)토기,,,T,부산대박물관 1981:130,
1132,NUTA-2315,,,통영연대도패총,,,Yeondaedo,,1,,34.73956,128.399996,HK,,,,,,strat,T1pit III층,,shell,,,,6010,160,Apr_2017 (So),,,,,,국립진주박물관 1993:459-460,
1133,NUTA-2314,,,통영연대도패총,,,Yeondaedo,,1,,34.73956,128.399996,HK,,,,,,strat,Spit III층,,shell,,,,6090,160,Apr_2017 (So),,,,,,국립진주박물관 1993:459-460,
1134,KCP126,,,범방 패총,,,Beombang,,1,,35.15629,128.881033,HK,,,경남,부산,,strat,범방H V층,,shell,,,,3900,70,Apr_2017 (So),LC,수가리2식 토기단계,,,,부산광역시립박물관 1996:144,
1135,KCP127,,,범방 패총,,,Beombang,,1,,35.15629,128.881033,HK,,,,,,strat,범방 11층,,shell,,,,4590,70,Apr_2017 (So),,,,,,부산광역시립박물관 1996:144,
1136,KCP ?,,,상노대도,,,Sangnodaedo,,1,,34.66963,128.246504,HK,,,경남,부산,,strat,1·2패층,,shell,,,,3370,40,Apr_2017 (So),,,,,,손보기 1982:35,
1137,NUTA-678,,,통영 산등패총,,,Sandeung,,1,,34.67603,128.233127,HK,,,,,,strat,II지구 VI층,,shell,,,,4660,110,Jul 2020 (Kim),,,,,,산등패총 부산수산대박물관 1989:16,
1138,NUTA-679,,,통영 산등패총,,,Sandeung,,1,,34.67603,128.233127,HK,,,,,,strat,II지구 VI층,,shell,,,,4360,110,Jul 2020 (Kim),MC,수가리1식토기 관련유적,,,,산등패총 부산수산대박물관 1989:16,
1139,TH-1000,,,김해농소리패총,,,Nongsori,,1,,35.222,128.837472,HK,,,,,,strat,패총,,shell,,,,3440,120,Apr_2017 (So),FC,,,,,"강형태 1993 : 45, 말기율리식(이중구연)토기",
1140,N-2135,,,율리패총,,,Yulri,,1,,35.24632,129.01634,HK,,,경남,부산,,strat,패총,,shell,,,,3480,80,Apr_2017 (So),,,,,,부산대박물관 1980:56,
1141,-,,,하동 목도패총,,,Mokdo,,1,,35.04415,127.77111,HK,,,,,,strat,III층,,shell,,,,4210,120,Apr_2017 (So),EC?,,,,,국립진주박물관 1999:177,
1142,-,,,하동 목도패총,,,Mokdo,,1,,35.04415,127.77111,HK,,,,,,strat,IV층,,shell,,,,4910,130,Apr_2017 (So),EC,,,,,국립진주박물관 1999:177,
1143,KR10-060,,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,경북,울진,,strat,문화층2,,charcoal,,-20.62,,6140,60,Apr_2017 (So),,,,,,삼한문화재연구원 2012:181-187,
1144,KR10-061,,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,,,,strat,문화층2,,charcoal,,-23.24,,6150,50,Apr_2017 (So),,,,,,삼한문화재연구원 2012:181-187,
1145,KR10-062,,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,,,,strat,문화층3,,charcoal,,-23.24,,6180,50,Apr_2017 (So),,,,,,삼한문화재연구원 2012:181-187,
1146,KR10-063,,,죽변리,,,Jukbyeonri,,1,,37.05676,129.427908,HK,,,,,,strat,문화층3,,charcoal,,-24.11,,6380,50,Apr_2017 (So),,,,,,삼한문화재연구원 2012:181-187,
1148,SNU08-A002,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 753,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,7.68,,4930,50,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1149,SNU08-A003,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 753,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,2.51,,5150,50,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1150,SNU08-R100,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 754,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,charcoal,,-25.21,,5130,60,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1151,SNU08-A004,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 755,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,-10.55,,5980,60,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1152,SNU08-A005,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 756,35.19586,128.900438,HL,,,,,,strat,BJ-01(-0.55m),,shell,,-20.09,,6490,110,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1154,SNU08-327,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 758,35.19586,128.900438,HL,,,,,,strat,F pit Ⅻ층 3-1,,charcoal,,-25.45,,4900,50,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1155,SNU08-328,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 759,35.19586,128.900438,HL,,,,,,strat,F pit Ⅻ층 3-2,,charcoal,,-22.02,,4600,50,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1156,SNU08-326,,,죽림동,,,Jukrimdong,,1,부산 강서구 죽림동 760,35.19586,128.900438,HL,,,,,,strat,F pit Ⅻ층-2,,charcoal,,-25.4,,4780,50,Apr_2017 (So),,,,,,경남발전연구원 역사문화센타 2009,
1157,SNU12-676,,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,경남,부산,,strat,PG-07(-35cm),,shell,,0.53,,5020,50,Apr_2017 (So),,,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",
1158,SNU12-677,,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,,,,strat,PG-07(-90cm),,shell,,,,4620,60,Apr_2017 (So),,,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",
1159,SNU12-678,,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,,,,strat,PG-07(-80cm),,shell,,,,4810,80,Apr_2017 (So),,,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",
1160,SNU12-679,,,가덕도 장항,,,Janghang-Gadeokdo,,1,부산 신항 가덕도 북서쪽 해안 임의 위치사용,35.05836,128.806817,HK,,,,,,strat,PG-07(-140cm),,shell,,-2.39,,5480,50,Apr_2017 (So),,,,,,"부산신항 준설토투기장 사업부지 내 부산 가덕도 장항유적(하), 한국문물연구원 2014",
1161,-,,,암사동,,,Amsadong,,1,,37.56042,127.130145,HK,,,서울,,,house,House excavated in 1988,,charcoal,,,,4360,50,Apr_2017(GA Lee 2011),MC,,,,,"Kang, Choo, and Na (1993)",
1162,BETA-252973,,,능곡,,,Neunggok,,1,,37.37582,126.811394,HK,,,,,,house,Neolithic House 20 (indor pit A3),,charcoal (annual),foxtail millet,-8.4,,4740,40,Apr_2017(GA Lee 2011),MC,,FM G BM G Azuki G,,,GA Lee 2011,
1164,Beta-45536,,,일산 가와지,,,Gawaji (zone 2),,2,고양시 송포동4-1일대추정,37.68687,126.761274,HL,,,경기,고양,,,,,charcoal,,,,4330,80,Apr_2017(GA Lee 2011),MC,,,,,"Kang, Choo, and Na (1993)",
1168,-,,,일산 주엽리,,,Juyeopni,,3,고양시 주엽동134일대추정,37.6707,126.75511,HL,,,경기,고양,,,,,charcoal,,,,4010,25,Apr_2017(GA Lee 2011),MC,,,,,"Kang, Choo, and Na (1993)",
1170,KCCAMS-60748,same as UCI60748?,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,토취장 13C,"formerly Grid 20, pit 3C",charcoal (annual),azuki bean,,,4350,25,Apr_2017(GA Lee 2011),LC,,FM G BM G Azuki G Soy M Wheat G,,,G.-A. Lee et al. (2011); 경남발전연구원 2011,
1171,KCCAMS-60749,same as UCI60749?,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,"Locality 3-1, Pit 28","formely Grid 21, pit 51",charcoal (annual),azuki bean,,,4175,25,Apr_2017(GA Lee 2011),LC,,FM G BM G Azuki G Soy M Wheat G,,,G.-A. Lee et al. (2011); 경남발전연구원 2011,
1174,TO-8608,,,상촌리,,,Sangchonri-Daepyeong,,1,,35.21863,127.969302,HK,,,경남,진주,,outdoor hearth,outdoor hearth 1,need to check against report,charcoal (annual),foxtail millet,,,4060,140,Apr_2017(GA Lee 2011),LC,,FM G BM? G?,,,GA Lee 2003,
1175,TO-8607,,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,outdoor hearth,outdoor hearth 6,,charcoal (annual),foxtail millet,,,4030,100,Apr_2017(GA Lee 2011),LC,,FM G BM G,,,GA Lee 2003,
1176,KCP ?,,,상노대도,,,Sangnodaedo,,1,,34.66963,128.246504,HK,,,,,,strat,"ㄷ1, 2층",,charcoal,,,,3430,60,Apr_2017(GA Lee 2011),FC,말기율리식(이중구연)토기,,,,"Kang, Choo, and Na (1993), 손보기 1982, 단국대학교 중앙박물관 1993",
1177,TO-8605,,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),rice,,,3610,280,Apr_2017(GA Lee 2011),EM,,,,,GA Lee 2003,
1178,SNU99-125,,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),rice,,,2850,60,Apr_2017(GA Lee 2011),EM,,,,,GA Lee 2003,
1179,SNU99-126,,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),foxtail millet,,,2830,60,Apr_2017(GA Lee 2011),EM,,,,,GA Lee 2003,
1180,TO-8637,,,어은1지구,,,Oun 1,,1,,35.22853,127.949877,HK,,,,,,house,"Floor fill, house 104",,charcoal (annual),foxtail millet,,,2800,100,Apr_2017(GA Lee 2011),EM,,,,,GA Lee 2003,
1181,TO-8611,,,대평리 옥방,,,Okbang-Daepyeong,,1,,35.22079,127.95937,HK,,,경남,진주,,pit,Pit in house 658,,charcoal (annual),soy bean,,,2790,60,Apr_2017(GA Lee 2011),MM,,,,,GA Lee 2003,
1182,TO-8965,,,울산 다운동,,,Daundong,,1,"다운동 마구역 위치사용, 시료가 이 유적에서 출토됬는지는 추후확인필요",35.56853,129.265763,HK,,,,,,house,"Floor fill, house 7",,charcoal (annual),azuki bean,,,2510,70,Apr_2017(GA Lee 2011),MM,,,,,GA Lee 2003,
1183,KCCAMS-60750,,,울산 다운동,,,Daundong,,1,"다운동 마구역 위치사용, 시료가 이 유적에서 출토됬는지는 추후확인필요",35.56853,129.265763,HK,,,,,,house,"Floor fill, house 7",,charcoal (annual),soy bean,,,2485,25,Apr_2017(GA Lee 2011),MM,,,,,GA Lee 2003,
1184,TH1003,,,달동,,,Daldong,,2,울산 달동(세죽리인근),35.53569,129.323076,HL,,,경남,울산,,,Floodplain,,shell,,,,4630,135,Apr_2017(GA Lee 2011),MM,,,,,Hwang and Yoon (2002),
1185,TH1004,,,달동,,,Daldong,,2,울산 달동(세죽리인근),35.53569,129.323076,HL,,,경남,울산,,,Floodplain,,shell,,,,2910,125,Apr_2017(GA Lee 2011),MM,,,,,Hwang and Yoon (2002),
1186,TH1005,,,달동,,,Daldong,,2,울산 달동(세죽리인근),35.53569,129.323076,HL,,,경남,울산,,,Floodplain,,shell,,,,3090,110,Apr_2017(GA Lee 2011),MM,,,,,Hwang and Yoon (2002),
1187,-,,,하화계리,,,Hahaegyeri,,2,위치는 하화계리·철정리·역내리 강원문화재연구소 2005을 참고하였으나 본보고서에는 탄소연대 없음,37.681475,127.858526,HK,,,,,,,,,charcoal,,,,13390,60,Apr_2017(LEE's chapter in HABU),TP,TERMINAL PALEOLITHIC,,,,Park 2012,하화계리·철정리·역내리 강원문화재연구소 2005 에 해당연대 없음
1188,-,,,화대리,,,Hwadaeri,,1,,37.98228,127.3331,HK,,,경기,포천,,,,,charcoal,,,,10130,60,Apr_2017(LEE's chapter in HABU),TPHL_transition,TERMINAL PALEOLITHIC/HOLOCENE Transition,,,,Park 2012,포천 화대리 쉼터 구석기 유적 강원고고학연구소 2005에 해당연대 없음
1189,SNU02-542,,,기곡,,,Kigok,,1,A지구,37.596116,129.080808,HK,,,강원,동해,,strat,제 1 유물층,B-ㄴ 2칸,charcoal,,-26.5,,10200,60,Jul 2020 (Kim),TPHL_transition,TERMINAL PALEOLITHIC/HOLOCENE Transition,,,,"망상동 기곡 구석기 유적, 강원문화재연구소 2005",
1190,-,,,사천동 재너머들,,,Socheondong Jaeneomudul,,,청주시 상당구 사천동 398,36.66126,127.472988,HL,,,충북,청주,,,,,charcoal,,,,10130,60,Apr_2017(LEE's chapter in HABU),TPHL_transition,TERMINAL PALEOLITHIC/HOLOCENE Transition,,,,Park 2012; 충북문화재2009사천동재너머들,
1191,-,,,사천동 재너머들,,,Socheondong Jaeneomudul,,,청주시 상당구 사천동 398,36.66126,127.472988,HL,,,충북,청주,,,,,charcoal,,,,9640,80,Apr_2017(LEE's chapter in HABU),TPHL_transition,TERMINAL PALEOLITHIC/HOLOCENE Transition,,,,Park 2012; 충북문화재2009사천동재너머들,
1192,-,,,오지리,,,Ojiri,,2,곡성군 오곡면 오지리 일원,35.26682,127.318818,HL,,,전남,곡성,,,,,charcoal,,,,9180,80,Apr_2017(LEE's chapter in HABU),PPN,Pre Pottery Neolithic,,,,Park 2012;마한문화연구원2008곡성오지리,
1194,SNU06-522,,,대천리,,,Daecheonri,,1,,36.2864,127.57116,HK,,,,,,house,dwelling (residential) area,probably house 2,charcoal (annual),wheat,,,4590,80,Apr_2017(LEE's chapter in HABU),MC,,FM G,,,Han et al. 2014,
1195,UCI67219,,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,house,House 2 ,"formerly Grid 28, pit 29-1",charcoal (annual),broomcorn millet,,,3940,20,Apr_2017(LEE's chapter in HABU),LC,Middle/Late,FM G BM G ,,,경남발전연구원 2011,
1198,IAAA71150,,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,18호 저장혈,formeley 28Grid 6호 수혈,charcoal (annual),acorn,,,4320,30,Apr_2017(LEE's chapter in HABU),LC,Middle/Late,FM G,,,경남발전연구원 2011,
1201,-,,,율리패총,,,Yulri,,1,,35.24632,129.01634,HK,,,,,,,,,shell,,,,3580,75,Jul 2020 (Kim),FC,말기율리식(이중구연)토기,,,,"suspect this is repeat of N-2135, 부산대학교박물관 1980",
1202,SNU04-A038,,,부안 격하패총 굴순패총,,,Gyukha-Gulsun,,1,전라북도 부안군 변산면 격포리 270-70번지위치를 사용하였으나 시료가 이 유적에서 나왔는지는 추후 확인필요,35.62705,126.478775,HK,,,전북,부안,,strat,굴혼패층,,shell,,-21.67,,3300,180,Jul 2020 (Kim),FC,말기율리식(이중구연)토기,,,,호남문화재연구원 2005,
1203,SNU04-A039,,,부안 격하패총 굴순패총,,,Gyukha-Gulsun,,1,전라북도 부안군 변산면 격포리 270-70번지위치를 사용하였으나 시료가 이 유적에서 나왔는지는 추후 확인필요,35.62705,126.478775,HK,,,전북,부안,,strat,굴혼패층,,shell,,-2.74,,3120,60,Jul 2020 (Kim),FC,말기율리식(이중구연)토기,,,,호남문화재연구원 2005,
1208,SNU01-305,,,상촌리,,,Sangchonri-Daepyeong,,1,,35.21863,127.969302,HK,,,경남,진주,,house,25호 주거지,need to check where house 25 is in 3지구 (float no OP3-2),charcoal,,-26.9,,2830,30,Jul 2020 (Kim),LC,,FM G BM G,,,상촌리 동아대학교 2001,
1209,SNU01-302,,,상촌리,,,Sangchonri-Daepyeong,,1,,35.21863,127.969302,HK,,,경남,진주,,ditch,6-1호 구상유구 주변,,charcoal (annual),barley,-26,,2200,800,Jul 2020 (Kim),LC,,,,,상촌리 동아대학교 2001,
1210,SNU06-174,,,호평동 지사을,,남양주 사능-호평 유적?,Jisaeul-Hopyeongdong,,1,,37.662236,127.249502,HK,,,,,,house,2호 주거지 - 1 (2지점),,charcoal,,-25.04,,1490,50,Jul 2020 (Kim),LC,,,,,기전문화재연궈원 2007. 냠양주 호평동 지새울 유적.,
1211,SNU06-175,,,호평동 지사을,,남양주 사능-호평 유적?,Jisaeul-Hopyeongdong,,1,,37.662236,127.249502,HK,,,,,,house,2호 주거지 - 2 (2지점),,charcoal,,-20.98,,1420,60,Jul 2020 (Kim),LC,,,,,기전문화재연궈원 2007. 냠양주 호평동 지새울 유적.,
1212,-,SNU,,대천리,,,Daecheonri,,1,,36.2864,127.57116,HK,,,,,,,,,charcoal (annual),rice,,,2070,60,APR_2017(kim),MC,,,,,Han et al. 2014,
1213,-,SNU,,대천리,,,Daecheonri,,1,,36.2864,127.57116,HK,,,,,,,,,charcoal (annual),rice,,,1770,60,APR_2017(kim),MC,,,,,Han et al. 2014,
1214,-,SNU,,대천리,,,Daecheonri,,1,,36.2864,127.57116,HK,,,,,,,,,charcoal (annual),rice,,,1800,60,APR_2017(kim),MC,,,,,Han et al. 2014,
1215,-,SNU,,대천리,,,Daecheonri,,1,,36.2864,127.57116,HK,,,,,,,,,charcoal (annual),rice,,,1780,60,APR_2017(kim),MC,,,,,Han et al. 2014,
1216,Beta-252971,,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,"Locality 3-1, clay extraction pit13A (토취장 13A)",,charcoal (annual),soy bean,-25,,4200,40,APR_2017(kim),LC,,FM G BM G Azuki G Soy G,,,경남발전연구원 2011,
1217,Beta-252972,,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,"Locality 3-1, Pit 28","formerly Grid 21, pit 51",charcoal (annual),broomcorn millet,-10.1,,4340,40,APR_2017(kim),LC,,FM G BM G Azuki G Soy M Wheat G,,,경남발전연구원 2011,
1218,UCI68837,,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,house,"Locality 3-1, 신석기시대 6호 야외노지","formerly 28Grid 26호, 16 야노",charcoal (annual),acorn shell,,,3595,15,Jul 2020 (Kim),LC,,FM G BM G ,,,경남발전연구원 2011 (p. 372-3),
1219,D-AMS-023232,,,진주 평거동,,,Pyeonggeodong,,1,,35.16712,128.056004,HK,,,,,,pit,토취장13C,formerly Grid 20 Pit 3C,charcoal (annual),wheat,,,407,24,Jul 2020 (Kim),LC,,FM G BM G Azuki G Soy M Wheat G,,,Data from GA LEE (not published yet),
1220,-,,,오산리 B,,,Osanri B,,1,,38.08705,128.661486,HK,,,강원,양양,,stone accumulation,B-3호 적석유구,,charcoal,,,,4360,50,Jul 2020 (Kim),,,,,,서울대박물관 1988:56-57,
1221,KAERI-186,,,암사동,,,Amsadong,,1,,37.56042,127.130145,HK,,,,,,house,10호 주거지,,charcoal,,,,5510,110,Jul 2020 (Kim),EC,,,,,암사동 국립중앙박물관 1994:275,"암사동1, 1994는 오차연대가 110이라고 하고 암사동2, 1995는 10이라고하나 1995년도 보고서 오차연대는 typo임 1995년도 보고서 페이지 228 참조"
1222,KAERI-189,,,암사동,,,Amsadong,,1,,37.56042,127.130145,HK,,,,,,house,2호 주거지,주거지내 노지,charcoal,,,,5000,70,Jul 2020 (Kim),,,,,,암사동 국립중앙박물관 1994:91,
1223,AERIK-?,,,암사동,,,Amsadong,,1,,37.56042,127.130145,HK,,,,,,house,4호 주거지,,charcoal,,,,4730,200,Jul 2020 (Kim),,,,,,암사동 국립중앙박물관 1994:147,
1224,KCP-135,,,암사동,,,Amsadong,,1,,37.56042,127.130145,HK,,,,,,house,1호 주거지,,charcoal,,,,4660,70,Jul 2020 (Kim),,,,,,암사동 국립중앙박물관 1994:61,
1226,-,,,시도,,,Shido,,1,,37.54399,126.431112,HK,,,경기,인천,,strat,3지구 순패각층하부,,charcoal,,,,3040,59,Jul 2020 (Kim),,,,,,시도패총 국립박물관 1970,
1227,-,,,시도,,,Shido,,1,,37.54399,126.431112,HK,,,경기,인천,,strat,3지구 교란층 상부,,charcoal,,,,1963,63,Jul 2020 (Kim),,,,,,시도패총 국립박물관 1970,
1228,-,,,시도,,,Shido,,1,,37.54399,126.431112,HK,,,경기,인천,,strat,3지구 교란층 하부,,charcoal,,,,2470,55,Jul 2020 (Kim),,,,,,시도패총 국립박물관 1970,
1229,-,,,오산리 A,,,Osanri A,,1,,38.08705,128.661486,HK,,,강원,양양,,strat,최하층,,charcoal,,,,12000,50,Jul 2020 (Kim),,,,,,서울대박물관 1988:56-57,
1230,SNU06-916,,,방동리,,,Bangdongri,,1,,37.82827,128.878506,HK,,,,,,stone pavement,할석 유구,,charcoal,,-27.12,,4660,60,Jul 2020 (Kim),,,,,,초당동 372-3 강원문화재연구소 2010,
1231,Beta-44978,,,고남리 패총,,,Gonamri,,1,,36.42001,126.409866,HK,,,충남,태안,,strat,B-1 패총 6층,,charcoal,,,,3340,80,Jul 2020 (Kim),LC?,,,,,"고남리패총 3,4차 보고서 한양대학교박물관 1993",
