Entry,OR_num,Labcode,Labcode_cmt,Site name,Site name_cmt,Probable correct site name,Site name in English,Corrected_name,location accuracy score (1=best),location_cmt,Lat,Long,location_recorder,per,Abb_Name,Prov,City,Sample name,Context name,Context,Context_cmt,Material,Materail_cmt,13C(0/00),13C(0/00)_range,uncal_bp,uncal_range,collected_season,SUBPHASE,SUBPHASE_cmt,Reference,Remark
1019,OR981,OWd080018,,영월 주천리 (375번지),,,Jucheonri 375,,1,,37.26425,128.287634,HK,,,,,,1호야외노지,,,charcoal,,-23.8,,4330,40,Apr_2017 (So),,,강원문화재연구소 2009:221-224.,
1020,OR982,OWd080019,,영월 주천리 (375번지),,,Jucheonri 375,,1,,37.26425,128.287634,HK,,,,,,2호야외노지,,,charcoal,,-25.8,,4380,50,Apr_2017 (So),,,강원문화재연구소 2009:221-224.,
1021,OR983,OWd080020,,영월 주천리 (375번지),,,Jucheonri 375,,1,,37.26425,128.287634,HK,,,,,,3호야외노지,,,charcoal,,-22.7,,4330,40,Apr_2017 (So),,,강원문화재연구소 2009:221-224.,
1022,OR984,OWd080021,,영월 주천리 (375번지),,,Jucheonri 375,,1,,37.26425,128.287634,HK,,,,,,4호야외노지,,,charcoal,,-25.5,,4450,50,Apr_2017 (So),,,강원문화재연구소 2009:221-224.,
1023,OR985,OWd080022,,영월 주천리 (375번지),,,Jucheonri 375,,1,,37.26425,128.287634,HK,,,,,,5호야외노지,,,charcoal,,-24.3,,4380,50,Apr_2017 (So),,,강원문화재연구소 2009:221-224.,
1024,OR986,OWd080023,,영월 주천리 (375번지),,,Jucheonri 375,,1,,37.26425,128.287634,HK,,,,,,6호야외노지,,,charcoal,,-26.1,,4160,50,Apr_2017 (So),,,강원문화재연구소 2009:221-224.,
1025,OR987,OWd080056,,영월 주천리 (375번지),,,Jucheonri 375,,1,,37.26425,128.287634,HK,,,,,,그리드내강자갈층,,,charcoal,,-25.6,,4360,50,Apr_2017 (So),,,강원문화재연구소 2009:221-224.,
1026,OR988,OWd090049,,영월 주천리,,,Jucheonri,,3,375번지 위치 임의로 사용,37.26425,128.287634,HK,,,,,,1호주거지,,,charcoal,,-24.3,,4670,50,Apr_2017 (So),,,예맥문화재연구원 2010:563-564,
1027,OR989,OWd090050,,영월 주천리,,,Jucheonri,,3,375번지 위치 임의로 사용,37.26425,128.287634,HK,,,,,,2호주거지,,,charcoal,,-24.5,,4840,50,Apr_2017 (So),,,예맥문화재연구원 2010:563-564,
1028,OR990,OWd090693,,평창 용항리,,,Yonghangri,,3,103번지위치 임의사용,37.40177,128.39189,HK,,,,,,2호야외노지,,,charcoal,,-26.2,,4140,40,Apr_2017 (So),,,예맥문화재연구원 2010:297-302,
1029,OR991,OWd090694,,평창 용항리,,,Yonghangri,,3,103번지위치 임의사용,37.40177,128.39189,HK,,,,,,9호야외노지,,,charcoal,,-26.9,,7420,50,Apr_2017 (So),,,예맥문화재연구원 2010:297-302,
1030,OR992,,SNU-?,춘천 천전리,,,Chunjeonri,,2,동면-신북간 도로확장구간 내 임의위치 유적지도와 대조후 임의위치지정,37.93165,127.778885,HK,,,,,,74호주거지,,,charcoal,,-34.2,,3730,60,Apr_2017 (So),,,강원문화재연구소 2009:192-211,
1031,OR993,,SNU-?,영월 연당쌍굴,,,Yeondangssanggul,,1,강원도 영월군 남면 연당2리 산322-2 위치사용,37.18834,128.406781,HK,,,,,,1굴 Ⅲ층(12ㄴ),,,charcoal,,,,3830,40,Apr_2017 (So),,,연세대박물관 2009,
1032,OR994,,SNU-?,영월 연당쌍굴,,,Yeondangssanggul,,1,강원도 영월군 남면 연당2리 산322-2 위치사용,37.18834,128.406781,HK,,,,,,1굴 Ⅲ층(12ㄴ),,,charcoal,,,,4160,80,Apr_2017 (So),,,연세대박물관 2009,
1033,OR995,,SNU-?,영월 연당쌍굴,,,Yeondangssanggul,,1,강원도 영월군 남면 연당2리 산322-2 위치사용,37.18834,128.406781,HK,,,,,,1굴 Ⅲ층(10ㄷ),,,charcoal,,,,4570,80,Apr_2017 (So),,,연세대박물관 2009,
1034,OR996,,SNU-?,영월 연당쌍굴,,,Yeondangssanggul,,1,강원도 영월군 남면 연당2리 산322-2 위치사용,37.18834,128.406781,HK,,,,,,1굴 Ⅳ층(10ㄷ),,,charcoal,,,,4690,80,Apr_2017 (So),,,연세대박물관 2009,
1035,OR997,,SNU-?,영월 연당쌍굴,,,Yeondangssanggul,,1,강원도 영월군 남면 연당2리 산322-2 위치사용,37.18834,128.406781,HK,,,,,,2굴 Ⅲ층(7ㄹ),,,charcoal,,,,3800,100,Apr_2017 (So),,,연세대박물관 2009,
1036,OR998,,SNU-?,영월 연당쌍굴,,,Yeondangssanggul,,1,강원도 영월군 남면 연당2리 산322-2 위치사용,37.18834,128.406781,HK,,,,,,2굴 Ⅲ층(8ㄷ),,,charcoal,,,,4010,80,Apr_2017 (So),,,연세대박물관 2009,
1037,OR999,,SNU-?,영월 연당쌍굴,,,Yeondangssanggul,,1,강원도 영월군 남면 연당2리 산322-2 위치사용,37.18834,128.406781,HK,,,,,,2굴 Ⅳ층(4ㄷ),,,charcoal,,,,4440,40,Apr_2017 (So),,,연세대박물관 2009,
1038,OR1000,PLD-16110,,원주 반곡동,,,Bangokdong,,3,반곡동 아파트단지내 임의위치사용,37.32168,127.984021,HK,,,,,,2호주거지,,,charcoal,,-26.65,,3790,20,Apr_2017 (So),,,한강문화재연구원 2013:31~36,
1039,OR1001,PLD-16111,,원주 반곡동,,,Bangokdong,,3,반곡동 아파트단지내 임의위치사용,37.32168,127.984021,HK,,,,,,9호수혈,,,charcoal,,-27.36,,4170,20,Apr_2017 (So),,,한강문화재연구원 2013:31~36,
1040,OR1002,PLD-16112,,원주 반곡동,,,Bangokdong,,3,반곡동 아파트단지내 임의위치사용,37.32168,127.984021,HK,,,,,,3호야외노지,,,charcoal,,-26.96,,3825,20,Apr_2017 (So),,,한강문화재연구원 2013:31~36,
1041,OR1003,PLD-15435,,춘천 송암동,,,Chuncheon Songamdong,,1,"송암동 287위치를 사용하였으나, C14시료가 이위치에서 나왔는지는 추후 확인필요",37.8533,127.693302,HK,,,,,,2호 야외노지,,,charcoal,,-27.42,,3890,25,Apr_2017 (So),,,예맥문화재연구원 2010b:401-409,
1044,OR1006,SNU11-R152,,이호동,,,Eehodong,,1,"제주 이호동 288번지위치를 사용하였으나, 자료가 이 유적에서 나왔는지는 추후확인필요",33.49918,126.463954,HK,,,제주,,,11호 수혈,,,charcoal,,-9.23,,2510,40,Apr_2017 (So),,,제주문화유산연구원 2013:115-122.,
1045,OR1007,SNU11-R153,,이호동,,,Eehodong,,1,"제주 이호동 288번지위치를 사용하였으나, 자료가 이 유적에서 나왔는지는 추후확인필요",33.49918,126.463954,HK,,,제주,,,18호 수혈 중복주혈,,,charcoal,,3.85,,2480,40,Apr_2017 (So),,,제주문화유산연구원 2013:115-122.,
1046,OR1008,SNU11-R154,,이호동,,,Eehodong,,1,"제주 이호동 288번지위치를 사용하였으나, 자료가 이 유적에서 나왔는지는 추후확인필요",33.49918,126.463954,HK,,,제주,,,33호 수혈,,,charcoal,,-7.87,,2280,50,Apr_2017 (So),,,제주문화유산연구원 2013:115-122.,
1047,OR1009,SNU11-R155,,이호동,,,Eehodong,,1,"제주 이호동 288번지위치를 사용하였으나, 자료가 이 유적에서 나왔는지는 추후확인필요",33.49918,126.463954,HK,,,제주,,,34호 수혈,,,charcoal,,-8.95,,6360,50,Apr_2017 (So),,,제주문화유산연구원 2013:115-122.,
1048,OR1010,GX-32447,,하모리,,,Hamori,,1,하모리 105번지 위치사요,33.20056,126.267787,HK,,,제주,,,Ⅲ-a(지표하 220cm),,,soil,,-20.4,,5105,50,Apr_2017 (So),,,제주문화예술재단 2006 : 179,
1049,OR1011,GX-32448,,하모리,,,Hamori,,1,하모리 105번지 위치사요,33.20056,126.267787,HK,,,제주,,,Ⅲ-b(지표하 230cm),,,soil,,-19,,6450,60,Apr_2017 (So),,,제주문화예술재단 2006 : 179,
1050,OR1012,SNU09-R097,,오등동,,,Odeungdong,,1,,33.43193,126.555191,HK,,,제주,,,II 층,,,charcoal,,-36.38,,4330,50,Apr_2017 (So),,,제주문화유산연구원 2012:185-189,
1051,OR1013,SNU09-R098,,오등동,,,Odeungdong,,1,,33.43193,126.555191,HK,,,제주,,,II-3층,,,charcoal,,-29.38,,5440,80,Apr_2017 (So),,,제주문화유산연구원 2012:185-189,
1052,OR1014,KSU-152,,북촌리,,,Bukchonri,,1,"북촌리바위그늘유적위치 사용, 탄소연대가 이 유적에서 나왔는지는 추후확인필요",33.54746,126.700253,HK,,,제주,,,최하층,,,shell,,,,2920,25,Apr_2017 (So),,,제주대박물관1988:28,
1053,OR1015,SNU12-R085,,한동리,,,Handongri,,1,"한동리 1367번지 위치를 사용하였으나, 탄소연대가 이 유적에서 나왔는지는 추후확인필요",33.54302,126.829856,HK,,,제주,,,3층 추정,,,charcoal,,-21.29,,3340,40,Apr_2017 (So),,,제주고고학연구소,
1054,OR1016,SNU12-R082,,한동리,,,Handongri,,1,"한동리 1367번지 위치를 사용하였으나, 탄소연대가 이 유적에서 나왔는지는 추후확인필요",33.54302,126.829856,HK,,,제주,,,야외노지,,,charcoal,,-18.36,,2980,40,Apr_2017 (So),,,제주고고학연구소,
1055,OR1017,SNU12-R083,,한동리,,,Handongri,,1,"한동리 1367번지 위치를 사용하였으나, 탄소연대가 이 유적에서 나왔는지는 추후확인필요",33.54302,126.829856,HK,,,제주,,,융기문문화층(지표하95cm),,,charcoal,,-18.06,,5030,40,Apr_2017 (So),,,제주고고학연구소,
1056,OR1018,SNU12-R084,,한동리,,,Handongri,,1,"한동리 1367번지 위치를 사용하였으나, 탄소연대가 이 유적에서 나왔는지는 추후확인필요",33.54302,126.829856,HK,,,제주,,,하층패각층(지표하90cm),,,charcoal,,-21.65,,3140,40,Apr_2017 (So),,,제주고고학연구소,
1057,OR1019,Beta-70663,,김천 송죽리,,,Songjukri,,1,송죽리 골프장 위치사용,36.04246,128.054296,HK,,,,,,3호주거지,,,charcoal,,-25,,4380,60,Apr_2017 (So),LC,봉계리식 토기단계,계명대박물관 2006:283-288.,
1058,OR1020,Beta-70664,,김천 송죽리,,,Songjukri,,1,송죽리 골프장 위치사용,36.04246,128.054296,HK,,,,,,6호주거지,,,Nitan?,,-25,,3990,70,Apr_2017 (So),LC,봉계리식 토기단계,계명대박물관 2006:283-288.,
1059,OR1021,Beta-65988,,청도 암음 오진리,,,Ojinri,,1,,35.7086,128.963897,HK,,,,,,오진리 1 노지,,,charcoal,,,,3480,100,Apr_2017 (So),FC,,"부산대박물관 1994:237, 말기율리식(이중구연)토기",
1060,OR1022,Beta-65989,,청도 암음 오진리,,,Ojinri,,1,,35.7086,128.963897,HK,,,,,,오진리 2노지,,,charcoal,,,,2970,60,Apr_2017 (So),FC,,"부산대박물관 1994:237, 말기율리식(이중구연)토기",
1061,OR1023,SNU09-503,,대구달천리 135,,,Dalcheonri 135,,1,,35.88996,128.47795,HK,,,,,,1호 야외노지,,,charcoal,,-24.15,,4100,60,Apr_2017 (So),,,대동문화재연구원 2011:37-40,
1062,OR1024,SNU09-504,,대구달천리 135,,,Dalcheonri 135,,1,,35.88996,128.47795,HK,,,,,,20TR 뻘층,,,charcoal,,-26.78,,3620,50,Apr_2017 (So),,,대동문화재연구원 2011:37-40,
1063,OR1025,PLD-10702,,울산중산동 139,,,Jungsandong 139,,1,,35.65115,129.350632,HK,,,,,,야외노지 2호,,,charcoal,,-27.12,,4005,30,Apr_2017 (So),,,울산문화재연구원 2009:77-82,
1064,OR1026,PLD-4107,,울산 궁근정리,,,Gunguenjungri,,1,울산광역시 울주군 상북면 궁근정리 1046번지 외,35.61584,129.063367,HK,,,,,,야외노지 1호,,,charcoal,,-27.49,,3475,20,Apr_2017 (So),,,울산문화재연구원 2007:65-79.,
1065,OR1027,PLD-4108,,울산 궁근정리,,,Gunguenjungri,,1,울산광역시 울주군 상북면 궁근정리 1046번지 외,35.61584,129.063367,HK,,,,,,야외노지 2호,,,charcoal,,-23.5,,4405,20,Apr_2017 (So),,,울산문화재연구원 2007:65-79.,
1066,OR1028,PLD-4109,,울산 궁근정리,,,Gunguenjungri,,1,울산광역시 울주군 상북면 궁근정리 1046번지 외,35.61584,129.063367,HK,,,,,,야외노지 3호,,,charcoal,,-25.86,,4045,20,Apr_2017 (So),,,울산문화재연구원 2007:65-79.,
1067,OR1029,PLD-4110,,울산 궁근정리,,,Gunguenjungri,,1,울산광역시 울주군 상북면 궁근정리 1046번지 외,35.61584,129.063367,HK,,,,,,야외노지 4호,,,charcoal,,-25.97,,3455,20,Apr_2017 (So),,,울산문화재연구원 2007:65-79.,
1068,OR1030,PLD-4111,,울산 궁근정리,,,Gunguenjungri,,1,울산광역시 울주군 상북면 궁근정리 1046번지 외,35.61584,129.063367,HK,,,,,,야외노지 5호,,,charcoal,,-26.52,,4345,20,Apr_2017 (So),,,울산문화재연구원 2007:65-79.,
1069,OR1031,PLD-4112,,울산 궁근정리,,,Gunguenjungri,,1,울산광역시 울주군 상북면 궁근정리 1046번지 외,35.61584,129.063367,HK,,,,,,야외노지 6호,,,charcoal,,-26.73,,3500,20,Apr_2017 (So),,,울산문화재연구원 2007:65-79.,
1070,OR1032,PLD-4113,,울산 궁근정리,,,Gunguenjungri,,1,울산광역시 울주군 상북면 궁근정리 1046번지 외,35.61584,129.063367,HK,,,,,,E구역 토기산포지,,,charcoal,,-26.13,,4495,25,Apr_2017 (So),,,울산문화재연구원 2007:65-79.,
1071,OR1033,SNU12-R022,,진주 평거 4-1지구,,,Pyeonggeo 4-1,,1,,35.16712,128.056004,HK,,,,,,5호주거지,,,charcoal,,-30.57,,4450,50,Apr_2017 (So),,,경남발전연구원 2012(Ⅱ):344-347.,
1072,OR1034,SNU12-R023,,진주 평거 4-1지구,,,Pyeonggeo 4-1,,1,,35.16712,128.056004,HK,,,,,,111호적석유구,,,charcoal,,-30.75,,4370,50,Apr_2017 (So),,,경남발전연구원 2012(Ⅱ):344-347.,
1073,OR1035,SNU09-R130,,진주 평거 3-1지구,,,Pyeonggeo 3-1,,1,,35.16712,128.056004,HK,,,,,,2호주거지,,,charcoal,,-28.61,,3620,60,Apr_2017 (So),,,경남발전연구원 2011(Ⅵ부록):353,
1074,OR1036,NUTA-1034,,합천 봉계리,,,Bonggyeri,,3,합천댐수몰지역 임의위치사용,35.60805,128.031034,HK,,,,,,9호주거지,,,walnut,,,,4060,150,Apr_2017 (So),LC,봉계리식 토기단계,강형태외 1993 :44 재인용,
1075,OR1037,SNU11-970,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,A구간Ⅵ-1층,,,charcoal,,-26.05,,4700,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1076,OR1038,SNU11-973,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,A구간Ⅵ-1층,,,charcoal,,-22.34,,5030,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1077,OR1039,SNU11-971,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,A구간Ⅵ-2층,,,charcoal,,-25.78,,5090,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1078,OR1040,SNU11-974,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,A구간Ⅵ-2층,,,charcoal,,-26.49,,5120,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1079,OR1041,SNU11-972,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,A구간Ⅶ층,,,charcoal,,-24.96,,5410,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1080,OR1042,SNU11-975,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,A구간Ⅷ층,,,charcoal,,-21.7,,5370,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1081,OR1043,SNU11-976,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,B구간Ⅵ-1층,,,charcoal,,-26.69,,5440,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1082,OR1044,SNU11-977,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,B구간Ⅵ-2층,,,charcoal,,-24.21,,5480,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1083,OR1045,SNU11-978,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,B구간Ⅵ-3층,,,charcoal,,-27.74,,5320,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1084,OR1046,SNU11-979,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,B구간Ⅷ-1층,,,charcoal,,-29.46,,5510,60,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1085,OR1047,SNU11-980,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,B구간Ⅷ-2층,,,charcoal,,-27.97,,5280,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1086,OR1048,SNU11-981,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,B구간Ⅷ-2층,,,charcoal,,-24.29,,5500,60,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1087,OR1049,SNU11-982,,울산 황성동,신항만부두 연결도로,,Hwangseongdo road to new port,,2,"울산 신항만 연결도로 위치를 사용하였으나, 정확한 위치는 추후확인필요",35.46057,129.362308,HK,,,,,,B구간Ⅷ-2층,,,charcoal,,-23.21,,5470,50,Apr_2017 (So),,,한국문물연구원 2012:454-479.,
1088,OR1050,Beta-119436,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,경남,울산,,C3 pit Ⅱ-2층,,,wood,,-27.6,,4390,60,Apr_2017 (So),,,동국대매장문화재연구소 2007 : 139,
1089,OR1051,Beta-119433,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,,,,B5 Pit Ⅲ-1층,,,wood,,-28.1,,6040,80,Apr_2017 (So),,,동국대매장문화재연구소 2007 : 139,
1090,OR1052,Beta-119434,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,,,,B5 Pit Ⅲ-2층,,,wood,,-29.3,,6020,70,Apr_2017 (So),,,동국대매장문화재연구소 2007 : 139,
1091,OR1053,Beta-119435,,황성동 세죽 패총,,,Sejuk-Hwaseongdong,,2,황정동 620번지 확인불가,35.45971,129.357806,HK,,,,,,B5 Pit Ⅲ-3a층,,,wood,,-28.3,,6240,50,Apr_2017 (So),,,동국대매장문화재연구소 2007 : 139,
1092,OR1054,Beta-219086,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,경남,창녕,,?,,,charcoal,,-26.6,,6710,50,Apr_2017 (So),,,국립김해박물관 2008:439~450,
1095,OR1055,Beta-219089,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,?,,,charcoal,,-26.1,,6490,50,Apr_2017 (So),,,국립김해박물관 2008:439~450,
1097,OR1057,Beta-219091,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,?,,,charcoal,,-8.3,,5230,40,Apr_2017 (So),,,국립김해박물관 2008:439~450,
1098,OR1058,SNU05-348,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,Ⅱ피트 소토유구1,,,charcoal,,-24.13,,2810,60,Apr_2017 (So),LC,,국립김해박물관 2008:439~450,
1099,OR1059,PLD-19843,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,1패층,,,bone,wild boar,-21.52,,5070,25,Apr_2017 (So),,,"국립김해박물관 2012:294, 331~334",
1100,OR1060,PLD-19844,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,1패층,,,bone,deer,-22.84,,4940,20,Apr_2017 (So),,,"국립김해박물관 2012:294, 331~334",
1101,OR1061,PLD-19845,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,1패층,,,bone,dog,-15.01,,5640,25,Apr_2017 (So),,,"국립김해박물관 2012:294, 331~334",
1102,OR1062,PLD-19846,,비봉리,,,Bibongri,,1,,35.41067,128.645405,HK,,,,,,1패층,,,bone,deer,-23.03,,4935,25,Apr_2017 (So),,,"국립김해박물관 2012:294, 331~334",
1103,OR1063,SNU00-088,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,경남,부산,,"Ⅳ3층(1969, 1차조사)",,,bone,,-25,,4300,40,Apr_2017 (So),,,국립중앙박물관 2005(Ⅲ):198-215.,
1104,OR1064,SNU00-094,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,"HXⅢ3층(1971, 3차조사)",,,bone,,-23,,4600,100,Apr_2017 (So),,,국립중앙박물관 2005(Ⅲ):198-215.,
1105,OR1065,TO-8783,,동삼동 정화지역,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,1호주거지,정화구역(부산박)5층,,Foxtail Millet,,,,4590,100,Apr_2017 (So),MC,수가리1식토기관련유적,"부산박물관 2007:436-480, Crawford and Lee 2003",
1116,OR1068,GAK-6666,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,5층,,,shell,,,,5820,140,Apr_2017 (So),,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1117,OR1069,GAK-6667,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,5층,,,shell,,,,5500,100,Apr_2017 (So),,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1118,OR1070,GAK-6669,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,5층,,,shell,,,,5190,130,Apr_2017 (So),,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1119,OR1071,GAK-6668,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,5층,,,shell,,,,5160,120,Apr_2017 (So),,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
1120,OR1072,GAK-6665,,동삼동,,,Dongsamdong,,1,,35.07093,129.079771,HK,,,,,,4층,,,shell,,,,4490,110,Apr_2017 (So),,,坂田邦洋 1978: 52(강형태 1993 : 46 재인용),
